ita_name,year_month,responses
BS実況(無料),2011-11,8877.473684210527
BS実況(無料),2011-12,8143.419354838709
BS実況(無料),2012-01,8936.290322580646
BS実況(無料),2012-02,9743.068965517241
BS実況(無料),2012-03,9967.129032258064
BS実況(無料),2012-04,11586.966666666667
BS実況(無料),2012-05,11128.612903225807
BS実況(無料),2012-06,12736.366666666667
BS実況(無料),2012-07,12373.387096774193
BS実況(無料),2012-08,10075.612903225807
BS実況(無料),2012-09,11536.533333333333
BS実況(無料),2012-10,12577.58064516129
BS実況(無料),2012-11,12638.733333333334
BS実況(無料),2012-12,12999.548387096775
BS実況(無料),2013-01,13121.516129032258
BS実況(無料),2013-02,13369.75
BS実況(無料),2013-03,12759.709677419354
BS実況(無料),2013-04,13805.366666666667
BS実況(無料),2013-05,10708.774193548386
BS実況(無料),2013-06,12824.033333333333
BS実況(無料),2013-07,12405.0
BS実況(無料),2013-08,11934.032258064517
BS実況(無料),2013-09,14557.733333333334
BS実況(無料),2013-10,14836.677419354839
BS実況(無料),2013-11,14652.766666666666
BS実況(無料),2013-12,13269.645161290322
BS実況(無料),2014-01,15538.290322580646
BS実況(無料),2014-02,15203.107142857143
BS実況(無料),2014-03,15535.032258064517
BS実況(無料),2014-04,16636.766666666666
BS実況(無料),2014-05,16512.34375
BS実況(無料),2014-06,17454.866666666665
BS実況(無料),2014-07,16558.064516129034
BS実況(無料),2014-08,16843.0
BS実況(無料),2014-09,16887.0
BS実況(無料),2014-10,16849.612903225807
BS実況(無料),2014-11,18679.133333333335
BS実況(無料),2014-12,15921.75
BS実況(無料),2015-01,17850.52380952381
BS実況(無料),2015-02,19762.071428571428
BS実況(無料),2015-03,18070.53125
BS実況(無料),2015-04,20811.633333333335
BS実況(無料),2015-05,19884.8064516129
BS実況(無料),2015-06,20925.7
BS実況(無料),2015-07,21954.387096774193
BS実況(無料),2015-08,21524.41935483871
BS実況(無料),2015-09,21592.766666666666
BS実況(無料),2015-10,21884.064516129034
BS実況(無料),2015-11,21902.7
BS実況(無料),2015-12,20610.129032258064
BS実況(無料),2016-01,21752.322580645163
BS実況(無料),2016-02,22056.931034482757
BS実況(無料),2016-03,20133.225806451614
BS実況(無料),2016-04,23295.366666666665
BS実況(無料),2016-05,23649.1935483871
BS実況(無料),2016-06,21083.8
BS実況(無料),2016-07,25061.032258064515
BS実況(無料),2016-08,20186.322580645163
BS実況(無料),2016-09,22417.633333333335
BS実況(無料),2016-10,22464.935483870966
BS実況(無料),2016-11,21333.933333333334
BS実況(無料),2016-12,21010.322580645163
BS実況(無料),2017-01,23172.548387096773
BS実況(無料),2017-02,24194.214285714286
BS実況(無料),2017-03,21664.548387096773
BS実況(無料),2017-04,22345.266666666666
BS実況(無料),2017-05,20916.8064516129
BS実況(無料),2017-06,20669.1
BS実況(無料),2017-07,24512.774193548386
BS実況(無料),2017-08,22807.0
BS実況(無料),2017-09,24073.0
BS実況(無料),2017-10,25578.09677419355
BS実況(無料),2017-11,24316.833333333332
BS実況(無料),2017-12,24673.645161290322
BS実況(無料),2018-01,26026.8064516129
BS実況(無料),2018-02,23195.428571428572
BS実況(無料),2018-03,23052.9
BS実況(無料),2018-04,24199.733333333334
BS実況(無料),2018-05,22189.032258064515
BS実況(無料),2018-06,19483.5
BS実況(無料),2018-07,23113.1935483871
BS実況(無料),2018-08,21045.774193548386
BS実況(無料),2018-09,22746.233333333334
BS実況(無料),2018-10,24049.09677419355
BS実況(無料),2018-11,24914.733333333334
BS実況(無料),2018-12,23427.0
BS実況(無料),2019-01,23025.1935483871
BS実況(無料),2019-02,23610.321428571428
BS実況(無料),2019-03,22584.483870967742
BS実況(無料),2019-04,21838.333333333332
BS実況(無料),2019-05,21055.41935483871
BS実況(無料),2019-06,20335.566666666666
BS実況(無料),2019-07,23628.870967741936
BS実況(無料),2019-08,22168.548387096773
BS実況(無料),2019-09,21303.933333333334
BS実況(無料),2019-10,23469.90322580645
BS実況(無料),2019-11,23870.3
BS実況(無料),2019-12,22198.16129032258
BS実況(無料),2020-01,24337.290322580644
BS実況(無料),2020-02,23780.655172413793
BS実況(無料),2020-03,24400.354838709678
BS実況(無料),2020-04,23692.233333333334
BS実況(無料),2020-05,22360.1935483871
BS実況(無料),2020-06,21148.333333333332
BS実況(無料),2020-07,21462.90322580645
BS実況(無料),2020-08,22754.129032258064
BS実況(無料),2020-09,20983.9
BS実況(無料),2020-10,23459.935483870966
BS実況(無料),2020-11,21726.066666666666
BS実況(無料),2020-12,22152.90322580645
BS実況(無料),2021-01,25648.064516129034
BS実況(無料),2021-02,24734.178571428572
BS実況(無料),2021-03,23459.41935483871
BS実況(無料),2021-04,24109.9
BS実況(無料),2021-05,23905.354838709678
BS実況(無料),2021-06,21303.166666666668
BS実況(無料),2021-07,21980.225806451614
BS実況(無料),2021-08,19671.645161290322
BS実況(無料),2021-09,21180.0
BS実況(無料),2021-10,20467.322580645163
BS実況(無料),2021-11,19887.1
BS実況(無料),2021-12,19148.90322580645
BS実況(無料),2022-01,22551.387096774193
BS実況(無料),2022-02,21708.071428571428
BS実況(無料),2022-03,22517.064516129034
BS実況(無料),2022-04,23194.333333333332
BS実況(無料),2022-05,22703.709677419356
BS実況(無料),2022-06,19441.466666666667
BS実況(無料),2022-07,20574.322580645163
BS実況(無料),2022-08,18816.41935483871
BS実況(無料),2022-09,18948.966666666667
BS実況(無料),2022-10,18832.225806451614
BS実況(無料),2022-11,17339.466666666667
BS実況(無料),2022-12,17017.548387096773
BS実況(無料),2023-01,20060.290322580644
BS実況(無料),2023-02,19075.35714285714
BS実況(無料),2023-03,19746.129032258064
BS実況(無料),2023-04,18608.366666666665
BS実況(無料),2023-05,19159.129032258064
BS実況(無料),2023-06,18777.166666666668
BS実況(無料),2023-07,16098.322580645161
BS実況(無料),2023-08,14408.387096774193
BS実況(無料),2023-09,15916.7
BS実況(無料),2023-10,17214.290322580644
BS実況(無料),2023-11,16947.9
BS実況(無料),2023-12,18142.870967741936
BS実況(無料),2024-01,18010.935483870966
BS実況(無料),2024-02,17867.896551724138
BS実況(無料),2024-03,17042.75
BS実況(無料),2024-04,21368.0
BS実況(無料),2024-05,19147.677419354837
BS実況(無料),2024-06,20158.133333333335
BS実況(無料),2024-07,19703.653846153848
なんでも実況G,2022-03,244686.0
なんでも実況G,2022-04,260390.33333333334
なんでも実況G,2022-05,274826.32258064515
なんでも実況G,2022-06,267713.5
なんでも実況G,2022-07,297451.8387096774
なんでも実況G,2022-08,277303.29032258067
なんでも実況G,2022-09,303322.724137931
なんでも実況G,2022-10,280026.29032258067
なんでも実況G,2022-11,277942.63333333336
なんでも実況G,2022-12,296162.12903225806
なんでも実況G,2023-01,328795.2580645161
なんでも実況G,2023-02,253390.14285714287
なんでも実況G,2023-03,263467.4761904762
なんでも実況G,2023-04,246557.7
なんでも実況G,2023-05,260432.38709677418
なんでも実況G,2023-06,209775.96666666667
なんでも実況G,2023-07,173316.70967741936
なんでも実況G,2023-08,251572.96774193548
なんでも実況G,2023-09,203467.1
なんでも実況G,2023-10,69886.48387096774
なんでも実況G,2023-11,95764.83333333333
なんでも実況G,2023-12,140410.0
なんでも実況G,2024-01,134074.06451612903
なんでも実況G,2024-02,152075.24137931035
なんでも実況G,2024-03,115388.15625
なんでも実況G,2024-04,45795.2
なんでも実況G,2024-05,37391.290322580644
なんでも実況G,2024-06,41868.666666666664
なんでも実況G,2024-07,41969.53846153846
ニュース速報,2008-07,80199.20588235294
ニュース速報,2008-08,89975.48387096774
ニュース速報,2008-09,77497.13333333333
ニュース速報,2008-10,89549.89655172414
ニュース速報,2008-11,89758.16666666667
ニュース速報,2008-12,87668.90322580645
ニュース速報,2009-01,105534.80645161291
ニュース速報,2009-02,104995.17857142857
ニュース速報,2009-03,98313.51612903226
ニュース速報,2009-04,99884.66666666667
ニュース速報,2009-05,96175.93548387097
ニュース速報,2009-06,98774.63333333333
ニュース速報,2009-07,107072.12903225806
ニュース速報,2009-08,116398.74193548386
ニュース速報,2009-09,121062.83333333333
ニュース速報,2009-10,106945.2258064516
ニュース速報,2009-11,95691.36666666667
ニュース速報,2009-12,101438.74193548386
ニュース速報,2010-01,89180.41935483871
ニュース速報,2010-02,102009.32142857143
ニュース速報,2010-03,132252.13333333333
ニュース速報,2010-04,87015.06666666667
ニュース速報,2010-05,74628.83870967742
ニュース速報,2010-06,86984.23333333334
ニュース速報,2010-07,81184.41935483871
ニュース速報,2010-08,82064.2258064516
ニュース速報,2010-09,86801.10714285714
ニュース速報,2010-10,102769.96774193548
ニュース速報,2010-11,109490.0
ニュース速報,2010-12,84222.83870967742
ニュース速報,2011-01,85862.19354838709
ニュース速報,2011-02,112092.14285714286
ニュース速報,2011-03,203808.5806451613
ニュース速報,2011-04,142097.23333333334
ニュース速報,2011-05,125316.16129032258
ニュース速報,2011-06,129535.5
ニュース速報,2011-07,151177.32258064515
ニュース速報,2011-08,162028.4516129032
ニュース速報,2011-09,165759.23333333334
ニュース速報,2011-10,159093.74193548388
ニュース速報,2011-11,163443.66666666666
ニュース速報,2011-12,164105.06451612903
ニュース速報,2012-01,76374.09677419355
ニュース速報,2012-02,12457.034482758621
ニュース速報,2012-03,10454.677419354839
ニュース速報,2012-04,14577.266666666666
ニュース速報,2012-05,22284.612903225807
ニュース速報,2012-06,25061.1
ニュース速報,2012-07,31367.387096774193
ニュース速報,2012-08,34494.83870967742
ニュース速報,2012-09,34341.833333333336
ニュース速報,2012-10,31813.774193548386
ニュース速報,2012-11,29684.766666666666
ニュース速報,2012-12,33034.41935483871
ニュース速報,2013-01,31570.225806451614
ニュース速報,2013-02,31997.678571428572
ニュース速報,2013-03,32183.709677419356
ニュース速報,2013-04,27690.266666666666
ニュース速報,2013-05,19985.322580645163
ニュース速報,2013-06,26252.7
ニュース速報,2013-07,28081.612903225807
ニュース速報,2013-08,34405.32258064516
ニュース速報,2013-09,53341.03333333333
ニュース速報,2013-10,50575.54838709677
ニュース速報,2013-11,49198.1
ニュース速報,2013-12,25381.322580645163
ニュース速報,2014-01,30583.548387096773
ニュース速報,2014-02,37221.92857142857
ニュース速報,2014-03,33622.74193548387
ニュース速報,2014-04,25002.866666666665
ニュース速報,2014-05,28783.40625
ニュース速報,2014-06,30102.666666666668
ニュース速報,2014-07,32164.59259259259
ニュース速報,2014-08,22642.814814814814
ニュース速報,2014-09,31858.633333333335
ニュース速報,2014-10,29076.83870967742
ニュース速報,2014-11,26161.1
ニュース速報,2014-12,25729.666666666668
ニュース速報,2015-01,26864.90322580645
ニュース速報,2015-02,30915.821428571428
ニュース速報,2015-03,25487.71875
ニュース速報,2015-04,25854.5
ニュース速報,2015-05,28919.645161290322
ニュース速報,2015-06,30166.766666666666
ニュース速報,2015-07,33079.06451612903
ニュース速報,2015-08,36201.12903225807
ニュース速報,2015-09,37637.63333333333
ニュース速報,2015-10,32325.516129032258
ニュース速報,2015-11,33010.76666666667
ニュース速報,2015-12,31482.0
ニュース速報,2016-01,34456.3870967742
ニュース速報,2016-02,34341.724137931036
ニュース速報,2016-03,35807.12903225807
ニュース速報,2016-04,40069.03333333333
ニュース速報,2016-05,40295.3870967742
ニュース速報,2016-06,40387.2
ニュース速報,2016-07,44797.3870967742
ニュース速報,2016-08,44603.0
ニュース速報,2016-09,41456.73333333333
ニュース速報,2016-10,38387.87096774193
ニュース速報,2016-11,36686.7
ニュース速報,2016-12,35550.87096774193
ニュース速報,2017-01,36151.6129032258
ニュース速報,2017-02,37164.96428571428
ニュース速報,2017-03,38122.77419354839
ニュース速報,2017-04,37730.96666666667
ニュース速報,2017-05,35665.48387096774
ニュース速報,2017-06,36463.2
ニュース速報,2017-07,36414.096774193546
ニュース速報,2017-08,33216.096774193546
ニュース速報,2017-09,36171.86666666667
ニュース速報,2017-10,35939.45161290323
ニュース速報,2017-11,36951.933333333334
ニュース速報,2017-12,33161.0
ニュース速報,2018-01,34475.3870967742
ニュース速報,2018-02,33866.07142857143
ニュース速報,2018-03,34233.76666666667
ニュース速報,2018-04,35491.13333333333
ニュース速報,2018-05,37651.77419354839
ニュース速報,2018-06,40512.5
ニュース速報,2018-07,42823.032258064515
ニュース速報,2018-08,38743.06451612903
ニュース速報,2018-09,38021.26666666667
ニュース速報,2018-10,34183.1935483871
ニュース速報,2018-11,34314.433333333334
ニュース速報,2018-12,31732.16129032258
ニュース速報,2019-01,34850.87096774193
ニュース速報,2019-02,35147.17857142857
ニュース速報,2019-03,32976.83870967742
ニュース速報,2019-04,32772.933333333334
ニュース速報,2019-05,37866.0
ニュース速報,2019-06,37644.53333333333
ニュース速報,2019-07,50047.06451612903
ニュース速報,2019-08,53703.87096774193
ニュース速報,2019-09,41076.76666666667
ニュース速報,2019-10,40897.51612903226
ニュース速報,2019-11,39796.46666666667
ニュース速報,2019-12,33935.16129032258
ニュース速報,2020-01,37223.3870967742
ニュース速報,2020-02,43320.65517241379
ニュース速報,2020-03,52097.3870967742
ニュース速報,2020-04,59377.36666666667
ニュース速報,2020-05,51774.74193548387
ニュース速報,2020-06,42189.833333333336
ニュース速報,2020-07,46786.096774193546
ニュース速報,2020-08,48132.645161290326
ニュース速報,2020-09,44695.73333333333
ニュース速報,2020-10,42171.6129032258
ニュース速報,2020-11,43324.666666666664
ニュース速報,2020-12,40948.16129032258
ニュース速報,2021-01,41322.032258064515
ニュース速報,2021-02,36566.82142857143
ニュース速報,2021-03,39368.22580645161
ニュース速報,2021-04,44915.96666666667
ニュース速報,2021-05,45611.87096774193
ニュース速報,2021-06,44931.1
ニュース速報,2021-07,50678.8064516129
ニュース速報,2021-08,52627.06451612903
ニュース速報,2021-09,46114.3870967742
ニュース速報,2021-10,43759.45161290323
ニュース速報,2021-11,44970.1
ニュース速報,2021-12,39464.25806451613
ニュース速報,2022-01,45054.51612903226
ニュース速報,2022-02,49362.46428571428
ニュース速報,2022-03,53600.967741935485
ニュース速報,2022-04,44615.96666666667
ニュース速報,2022-05,44535.967741935485
ニュース速報,2022-06,39731.46666666667
ニュース速報,2022-07,45698.93548387097
ニュース速報,2022-08,37756.290322580644
ニュース速報,2022-09,56341.46666666667
ニュース速報,2022-10,42475.45161290323
ニュース速報,2022-11,46007.6
ニュース速報,2022-12,42174.74193548387
ニュース速報,2023-01,43408.58064516129
ニュース速報,2023-02,40669.357142857145
ニュース速報,2023-03,42218.354838709674
ニュース速報,2023-04,30595.6
ニュース速報,2023-05,20911.935483870966
ニュース速報,2023-06,23790.133333333335
ニュース速報,2023-07,28615.645161290322
ニュース速報,2023-08,34558.0
ニュース速報,2023-09,38213.8
ニュース速報,2023-10,35715.3870967742
ニュース速報,2023-11,27052.9
ニュース速報,2023-12,27158.387096774193
ニュース速報,2024-01,38238.290322580644
ニュース速報,2024-02,35661.55172413793
ニュース速報,2024-03,33860.75
ニュース速報,2024-04,29475.233333333334
ニュース速報,2024-05,25574.516129032258
ニュース速報,2024-06,26667.4
ニュース速報,2024-07,31604.30769230769
ニュース速報+,2008-07,97108.0
ニュース速報+,2008-08,93245.09677419355
ニュース速報+,2008-09,89244.26666666666
ニュース速報+,2008-10,87991.0
ニュース速報+,2008-11,91682.8
ニュース速報+,2008-12,84870.80645161291
ニュース速報+,2009-01,87809.12903225806
ニュース速報+,2009-02,92346.46428571429
ニュース速報+,2009-03,82023.19354838709
ニュース速報+,2009-04,99579.73333333334
ニュース速報+,2009-05,101665.70967741935
ニュース速報+,2009-06,101091.23333333334
ニュース速報+,2009-07,107130.12903225806
ニュース速報+,2009-08,113748.32258064517
ニュース速報+,2009-09,114170.1
ニュース速報+,2009-10,101913.25806451614
ニュース速報+,2009-11,92749.53333333334
ニュース速報+,2009-12,99956.70967741935
ニュース速報+,2010-01,77154.87096774194
ニュース速報+,2010-02,79549.53571428571
ニュース速報+,2010-03,100096.0
ニュース速報+,2010-04,82297.36666666667
ニュース速報+,2010-05,79746.41935483871
ニュース速報+,2010-06,70049.26666666666
ニュース速報+,2010-07,73052.3870967742
ニュース速報+,2010-08,65986.96774193548
ニュース速報+,2010-09,70524.21428571429
ニュース速報+,2010-10,82690.70967741935
ニュース速報+,2010-11,104260.76666666666
ニュース速報+,2010-12,66470.06451612903
ニュース速報+,2011-01,52905.290322580644
ニュース速報+,2011-02,84503.0
ニュース速報+,2011-03,172526.32258064515
ニュース速報+,2011-04,129004.33333333333
ニュース速報+,2011-05,98749.25806451614
ニュース速報+,2011-06,88357.16666666667
ニュース速報+,2011-07,93606.3870967742
ニュース速報+,2011-08,95700.70967741935
ニュース速報+,2011-09,95918.3
ニュース速報+,2011-10,81965.51612903226
ニュース速報+,2011-11,83188.06666666667
ニュース速報+,2011-12,83490.64516129032
ニュース速報+,2012-01,86696.67741935483
ニュース速報+,2012-02,94244.0
ニュース速報+,2012-03,89475.70967741935
ニュース速報+,2012-04,83340.8
ニュース速報+,2012-05,96681.6129032258
ニュース速報+,2012-06,91538.96666666666
ニュース速報+,2012-07,103392.0
ニュース速報+,2012-08,115260.74193548386
ニュース速報+,2012-09,108785.13333333333
ニュース速報+,2012-10,94849.12903225806
ニュース速報+,2012-11,93793.3
ニュース速報+,2012-12,106643.93548387097
ニュース速報+,2013-01,92346.67741935483
ニュース速報+,2013-02,96169.35714285714
ニュース速報+,2013-03,88975.67741935483
ニュース速報+,2013-04,80338.86666666667
ニュース速報+,2013-05,78193.45161290323
ニュース速報+,2013-06,72026.76666666666
ニュース速報+,2013-07,70372.90322580645
ニュース速報+,2013-08,59775.25806451613
ニュース速報+,2013-09,82864.06896551725
ニュース速報+,2013-10,89906.2258064516
ニュース速報+,2013-11,92283.33333333333
ニュース速報+,2013-12,88135.48387096774
ニュース速報+,2014-01,92316.0
ニュース速報+,2014-02,92113.57142857143
ニュース速報+,2014-03,84568.96774193548
ニュース速報+,2014-04,76954.86666666667
ニュース速報+,2014-05,81962.40625
ニュース速報+,2014-06,86409.93333333333
ニュース速報+,2014-07,94615.58064516129
ニュース速報+,2014-08,97942.7741935484
ニュース速報+,2014-09,94164.46666666666
ニュース速報+,2014-10,96651.0
ニュース速報+,2014-11,88825.26666666666
ニュース速報+,2014-12,83936.64516129032
ニュース速報+,2015-01,90567.32258064517
ニュース速報+,2015-02,100448.25
ニュース速報+,2015-03,79770.28125
ニュース速報+,2015-04,73511.5
ニュース速報+,2015-05,81098.64516129032
ニュース速報+,2015-06,84626.9
ニュース速報+,2015-07,103110.90322580645
ニュース速報+,2015-08,114589.6129032258
ニュース速報+,2015-09,115319.9
ニュース速報+,2015-10,85245.2258064516
ニュース速報+,2015-11,92381.96666666666
ニュース速報+,2015-12,86714.41935483871
ニュース速報+,2016-01,91111.74193548386
ニュース速報+,2016-02,96972.37931034483
ニュース速報+,2016-03,101641.06451612903
ニュース速報+,2016-04,120349.8
ニュース速報+,2016-05,111812.06451612903
ニュース速報+,2016-06,116128.2
ニュース速報+,2016-07,136788.0
ニュース速報+,2016-08,106641.8
ニュース速報+,2016-09,103061.93333333333
ニュース速報+,2016-10,104938.70967741935
ニュース速報+,2016-11,105434.66666666667
ニュース速報+,2016-12,99636.70967741935
ニュース速報+,2017-01,110101.87096774194
ニュース速報+,2017-02,116756.46428571429
ニュース速報+,2017-03,132521.67741935485
ニュース速報+,2017-04,104508.66666666667
ニュース速報+,2017-05,103516.06451612903
ニュース速報+,2017-06,98574.7
ニュース速報+,2017-07,107910.70967741935
ニュース速報+,2017-08,97346.0
ニュース速報+,2017-09,109108.16666666667
ニュース速報+,2017-10,107334.96774193548
ニュース速報+,2017-11,99686.03333333334
ニュース速報+,2017-12,93215.6129032258
ニュース速報+,2018-01,101297.3870967742
ニュース速報+,2018-02,106312.75
ニュース速報+,2018-03,100952.7
ニュース速報+,2018-04,107835.2
ニュース速報+,2018-05,109727.29032258065
ニュース速報+,2018-06,107679.66666666667
ニュース速報+,2018-07,114044.2258064516
ニュース速報+,2018-08,109510.87096774194
ニュース速報+,2018-09,112317.0
ニュース速報+,2018-10,107130.6129032258
ニュース速報+,2018-11,119044.16666666667
ニュース速報+,2018-12,107414.06451612903
ニュース速報+,2019-01,121491.54838709677
ニュース速報+,2019-02,129573.35714285714
ニュース速報+,2019-03,116041.90322580645
ニュース速報+,2019-04,120355.06666666667
ニュース速報+,2019-05,132842.93548387097
ニュース速報+,2019-06,136552.3
ニュース速報+,2019-07,144866.5806451613
ニュース速報+,2019-08,139832.06451612903
ニュース速報+,2019-09,133808.93333333332
ニュース速報+,2019-10,145208.09677419355
ニュース速報+,2019-11,126220.53333333334
ニュース速報+,2019-12,122771.7741935484
ニュース速報+,2020-01,144845.5483870968
ニュース速報+,2020-02,230823.93103448275
ニュース速報+,2020-03,260021.16129032258
ニュース速報+,2020-04,279226.5
ニュース速報+,2020-05,187566.09677419355
ニュース速報+,2020-06,135807.9
ニュース速報+,2020-07,130846.83870967742
ニュース速報+,2020-08,128175.6129032258
ニュース速報+,2020-09,129482.23333333334
ニュース速報+,2020-10,121293.32258064517
ニュース速報+,2020-11,150497.86666666667
ニュース速報+,2020-12,149869.5806451613
ニュース速報+,2021-01,170506.38709677418
ニュース速報+,2021-02,131878.0357142857
ニュース速報+,2021-03,123619.09677419355
ニュース速報+,2021-04,154599.7
ニュース速報+,2021-05,163951.29032258064
ニュース速報+,2021-06,141840.66666666666
ニュース速報+,2021-07,159253.4193548387
ニュース速報+,2021-08,174114.16129032258
ニュース速報+,2021-09,147332.83870967742
ニュース速報+,2021-10,133873.1935483871
ニュース速報+,2021-11,110302.33333333333
ニュース速報+,2021-12,95371.54838709677
ニュース速報+,2022-01,111200.74193548386
ニュース速報+,2022-02,115206.67857142857
ニュース速報+,2022-03,132852.96774193548
ニュース速報+,2022-04,106727.96666666666
ニュース速報+,2022-05,104459.3870967742
ニュース速報+,2022-06,92607.43333333333
ニュース速報+,2022-07,114909.03225806452
ニュース速報+,2022-08,57184.51612903226
ニュース速報+,2022-09,57879.76666666667
ニュース速報+,2022-10,66826.3870967742
ニュース速報+,2022-11,67639.0
ニュース速報+,2022-12,65251.67741935484
ニュース速報+,2023-01,80384.16129032258
ニュース速報+,2023-02,81592.03571428571
ニュース速報+,2023-03,72193.54838709677
ニュース速報+,2023-04,65512.86666666667
ニュース速報+,2023-05,55908.032258064515
ニュース速報+,2023-06,59880.7
ニュース速報+,2023-07,57740.83870967742
ニュース速報+,2023-08,73830.06451612903
ニュース速報+,2023-09,67768.66666666667
ニュース速報+,2023-10,68481.96774193548
ニュース速報+,2023-11,76528.2
ニュース速報+,2023-12,67078.93548387097
ニュース速報+,2024-01,80635.3870967742
ニュース速報+,2024-02,76364.44827586207
ニュース速報+,2024-03,77528.03125
ニュース速報+,2024-04,51970.433333333334
ニュース速報+,2024-05,49395.93548387097
ニュース速報+,2024-06,47304.73333333333
ニュース速報+,2024-07,49164.0
ニュー速VIP,2008-07,272602.76470588235
ニュー速VIP,2008-08,305815.3870967742
ニュー速VIP,2008-09,239322.86666666667
ニュー速VIP,2008-10,247320.12903225806
ニュー速VIP,2008-11,238720.06666666668
ニュー速VIP,2008-12,238803.8064516129
ニュー速VIP,2009-01,254303.35483870967
ニュー速VIP,2009-02,235332.82142857142
ニュー速VIP,2009-03,208840.4516129032
ニュー速VIP,2009-04,208830.13333333333
ニュー速VIP,2009-05,218119.64516129033
ニュー速VIP,2009-06,226305.93333333332
ニュー速VIP,2009-07,256826.48387096773
ニュー速VIP,2009-08,259834.12903225806
ニュー速VIP,2009-09,274094.63333333336
ニュー速VIP,2009-10,261100.70967741936
ニュー速VIP,2009-11,188424.36666666667
ニュー速VIP,2009-12,235161.25806451612
ニュー速VIP,2010-01,139659.1935483871
